id;es;en
Q45875;Canción de hielo y fuego;A Song of Ice and Fire
Q44523;Crepúsculo;Twilight
Q44523;Crepúsculo;Twilight
Q457977;De ratones y hombres;Of Mice and Men
Q182502;Ángeles y demonios;Angels & Demons
Q1800888;Ofelia;Ophelia
Q1339580;El diario de Greg;Diary of a Wimpy Kid
Q265954;Matadero cinco;Slaughterhouse-Five
Q44523;Crepúsculo;Twilight
Q907568;La letra escarlata;The Scarlet Letter
Q181677;George R. R. Martin;George R. R. Martin
Q45875;Canción de hielo y fuego;A Song of Ice and Fire
Q45875;Canción de hielo y fuego;A Song of Ice and Fire
Q170583;Orgullo y prejuicio;Pride and Prejudice
Q4470;La rueda del tiempo;The Wheel of Time
Q11679;Los juegos del hambre;The Hunger Games
Q720235;Holden Caulfield;Holden Caulfield
Q165318;Crimen y castigo;Crime and Punishment
Q457977;De ratones y hombres;Of Mice and Men
Q11679;Los juegos del hambre;The Hunger Games
Q662029;Neuromante;Neuromancer
Q202975;Cumbres Borrascosas;Wuthering Heights
Q1154340;Martes con mi viejo profesor;Tuesdays with Morrie
Q219457;Viaje al centro de la Tierra;A Journey to the Center of the Earth
Q466605;Charlie y la fábrica de chocolate;Charlie and the Chocolate Factory
Q79904;J. D. Salinger;J. D. Salinger
Q219552;Grandes esperanzas;Great Expectations
Q44523;Crepúsculo;Twilight
Q165769;Penélope;Penelope
Q978952;Próspero;Prospero
Q6585139;misterio;mystery fiction
Q181677;George R. R. Martin;George R. R. Martin
Q258953;El dador;The Giver
Q213480;Legolas;Legolas
Q1219239;El rojo emblema del valor;The Red Badge of Courage
Q11679;Los juegos del hambre;The Hunger Games
Q1975638;El arca de Schindler;Schindler's Ark
Q22726;El cuervo;The Raven
Q36180;escritor;writer
Q79904;J. D. Salinger;J. D. Salinger
Q11679;Los juegos del hambre;The Hunger Games
Q131445;Yocasta;Jocasta
Q130890;Edipo;Oedipus
Q2398429;Crimen y castigo;Crime and Punishment
Q176470;Entrevista con el vampiro;Interview with the Vampire
Q44523;Crepúsculo;Twilight
Q748075;Alta fidelidad;High Fidelity
Q130890;Edipo;Oedipus
Q11679;Los juegos del hambre;The Hunger Games
Q23434;Ernest Hemingway;Ernest Hemingway
Q212340;Matar un ruiseñor;To Kill a Mockingbird
Q2875;Lo que el viento se llevó;Gone with the Wind
Q18389;Nueva Inglaterra;New England
Q74287;El hobbit;The Hobbit
Q202975;Cumbres Borrascosas;Wuthering Heights
Q15228;El Señor de los Anillos;The Lord of the Rings
Q277759;serie de libros;book series
Q271764;El señor de las moscas;Lord of the Flies
Q865902;fábulas de Esopo;Aesop's Fables
Q2990994;Elige tu propia aventura;Choose Your Own Adventure
Q83186;Romeo y Julieta;Romeo and Juliet
Q186341;El resplandor;The Shining
Q208002;La Comunidad del Anillo;The Fellowship of the Ring
Q26505;El viejo y el mar;The Old Man and the Sea
Q557867;Cincuenta sombras de Grey;Fifty Shades of Grey
Q3902626;Hombrecitos;Little Men: Life at Plumfield with Jo’s Boys
Q15139083;Las crónicas lunares;The Lunar Chronicles
Q11679;Los juegos del hambre;The Hunger Games
Q44523;Crepúsculo;Twilight
Q11678;Los juegos del hambre;The Hunger Games
Q459592;Dublineses;Dubliners
Q160219;Stephenie Meyer;Stephenie Meyer
Q15228;El Señor de los Anillos;The Lord of the Rings
Q46525;Premio Pulitzer;Pulitzer Prize
Q44523;Crepúsculo;Twilight
Q11679;Los juegos del hambre;The Hunger Games
Q74287;El hobbit;The Hobbit
Q3177118;mormones;Mormons
Q515;ciudad;city
Q64;Berlín;Berlin
Q16587531;papa;potato
Q9202;Estatua de la Libertad;Statue of Liberty
Q30;Estados Unidos;United States
Q46;Europa;Europe
Q649;Moscú;Moscow
Q30;Estados Unidos;United States
Q515;ciudad;city
Q1207;Dakota del Norte;North Dakota
Q179700;estatua;statue
Q60;Nueva York;New York City
Q515;ciudad;city
Q45178;Ópera de Sídney;Sydney Opera House
Q44555;Caballo Loco;Crazy Horse
Q60;Nueva York;New York City
Q3572;Túnez;Tunis
Q419;Perú;Peru
Q243;torre Eiffel;Eiffel Tower
Q35525;Casa Blanca;White House
Q306201;Torre del Diablo;Devils Tower
Q9202;Estatua de la Libertad;Statue of Liberty
Q45178;Ópera de Sídney;Sydney Opera House
Q178114;Monumento a Washington;Washington Monument
Q44440;puente Golden Gate;Golden Gate Bridge
Q43;Turquía;Turkey
Q9202;Estatua de la Libertad;Statue of Liberty
Q14435;Gran Manzana;Big Apple
Q178114;Monumento a Washington;Washington Monument
Q183;Alemania;Germany
Q515;ciudad;city
Q83497;Monte Rushmore;Mount Rushmore
Q57357;Muro de Adriano;Hadrian's Wall
Q60;Nueva York;New York City
Q842089;Columna de Nelson;Nelson's Column
Q1861;Bangkok;Bangkok
Q96;México;Mexico
Q5859;Chichén Itzá;Chichen Itza
Q96;México;Mexico
Q9202;Estatua de la Libertad;Statue of Liberty
Q14452;Isla de Pascua;Easter Island
Q8678;Río de Janeiro;Rio de Janeiro
Q155;Brasil;Brazil
Q155;Brasil;Brazil
Q79961;Cristo Redentor;Christ the Redeemer
Q30;Estados Unidos;United States
Q60;Nueva York;New York City
Q35525;Casa Blanca;White House
Q79961;Cristo Redentor;Christ the Redeemer
Q83497;Monte Rushmore;Mount Rushmore
Q178114;Monumento a Washington;Washington Monument
Q183;Alemania;Germany
Q60;Nueva York;New York City
Q191798;Barón Haussmann;Georges-Eugène Haussmann
Q515;ciudad;city
Q515;ciudad;city
Q1537;Wisconsin;Wisconsin
Q44440;puente Golden Gate;Golden Gate Bridge
Q90;París;Paris
Q515;ciudad;city
Q182916;góndola;gondola
Q30;Estados Unidos;United States
Q30;Estados Unidos;United States
Q213559;Monumento a Lincoln;Lincoln Memorial
Q515;ciudad;city
Q12973014;equipo deportivo;sports team
Q83497;Monte Rushmore;Mount Rushmore
Q90;París;Paris
Q220;Roma;Rome
Q2636724;Misión de El Álamo;Alamo Mission in San Antonio
Q34404;Nueva Orleans;New Orleans
Q30;Estados Unidos;United States
Q9202;Estatua de la Libertad;Statue of Liberty
Q1489;Ciudad de México;Mexico City
Q515;ciudad;city
Q515;ciudad;city
Q83497;Monte Rushmore;Mount Rushmore
Q9202;Estatua de la Libertad;Statue of Liberty
Q235;Mónaco;Monaco
Q12501;Gran Muralla china;Great Wall of China
Q515;ciudad;city
Q38022;San Luis;St. Louis
Q83497;Monte Rushmore;Mount Rushmore
Q1345;Filadelfia;Philadelphia
Q65;Los Ángeles;Los Angeles
Q515;ciudad;city
Q243;torre Eiffel;Eiffel Tower
Q2701214;Mormón;Mormon
Q114;Kenia;Kenya
Q243;torre Eiffel;Eiffel Tower
Q79961;Cristo Redentor;Christ the Redeemer
Q14435;Gran Manzana;Big Apple
Q145;Reino Unido;United Kingdom
Q213559;Monumento a Lincoln;Lincoln Memorial
Q14435;Gran Manzana;Big Apple
Q9202;Estatua de la Libertad;Statue of Liberty
Q1489;Ciudad de México;Mexico City
Q90;París;Paris
Q35525;Casa Blanca;White House
Q9202;Estatua de la Libertad;Statue of Liberty
Q84;Londres;London
Q1761;Dublín;Dublin
Q159821;Juegos Olímpicos de Verano;Summer Olympic Games
Q555977;Puerta de Brandeburgo;Brandenburg Gate
Q29;España;Spain
Q106039;cristiano;Christian
Q7325;judíos;Jewish people
Q47740;musulmán;Muslim
Q14435;Gran Manzana;Big Apple
Q14435;Gran Manzana;Big Apple
Q515;ciudad;city
Q49117;Universidad de Pensilvania;University of Pennsylvania
Q30;Estados Unidos;United States
Q515;ciudad;city
Q155;Brasil;Brazil
Q2027162;Arco Gateway;Gateway Arch
Q131071;Willamette;Willamette River
Q824;Oregón;Oregon
Q9202;Estatua de la Libertad;Statue of Liberty
Q649;Moscú;Moscow
Q515;ciudad;city
Q9202;Estatua de la Libertad;Statue of Liberty
Q220;Roma;Rome
Q83497;Monte Rushmore;Mount Rushmore
Q129846;Catedral de San Basilio;St. Basil's Cathedral
Q30;Estados Unidos;United States
Q80290;Ciudad Prohibida;Forbidden City
Q243;torre Eiffel;Eiffel Tower
Q178114;Monumento a Washington;Washington Monument
Q515;ciudad;city
Q515;ciudad;city
Q7366;canción;song
Q90;París;Paris
Q515;ciudad;city
Q12501;Gran Muralla china;Great Wall of China
Q390306;Campana de la Libertad;Liberty Bell
Q9202;Estatua de la Libertad;Statue of Liberty
Q153562;teatro de ópera;opera house
Q326183;Monumento a Thomas Jefferson;Jefferson Memorial
Q11274;Edificio Chrysler;Chrysler Building
Q241598;Álamo;Alamo
Q45178;Ópera de Sídney;Sydney Opera House
Q515;ciudad;city
Q37200;Gran pirámide de Giza;Great Pyramid of Giza
Q9202;Estatua de la Libertad;Statue of Liberty
Q30;Estados Unidos;United States
Q83497;Monte Rushmore;Mount Rushmore
Q515;ciudad;city
Q2027162;Arco Gateway;Gateway Arch
Q981989;Álamo;Alamo
Q9202;Estatua de la Libertad;Statue of Liberty
Q515;ciudad;city
Q145;Reino Unido;United Kingdom
Q390306;Campana de la Libertad;Liberty Bell
Q213559;Monumento a Lincoln;Lincoln Memorial
Q311070;Davy Crockett;Davy Crockett
Q84;Londres;London
Q515;ciudad;city
Q22;Escocia;Scotland
Q1384;Nueva York;New York
Q515;ciudad;city
Q578836;Día del Árbol;Arbor Day
Q1345;Filadelfia;Philadelphia
Q30;Estados Unidos;United States
Q1973;Columbia Británica;British Columbia
Q9202;Estatua de la Libertad;Statue of Liberty
Q30;Estados Unidos;United States
Q34404;Nueva Orleans;New Orleans
Q44440;puente Golden Gate;Golden Gate Bridge
Q515;ciudad;city
Q3572;Túnez;Tunis
Q9202;Estatua de la Libertad;Statue of Liberty
Q3769;Guayana Francesa;French Guiana
Q44401;Cayena;Cayenne
Q79961;Cristo Redentor;Christ the Redeemer
Q2927451;Isla Buck;Buck Island
Q515;ciudad;city
Q183;Alemania;Germany
Q362;Segunda Guerra Mundial;World War II
Q61;Washington D. C.;Washington, D.C.
Q1384;Nueva York;New York
Q869;Tailandia;Thailand
Q30;Estados Unidos;United States
Q132345;Shinzō Abe;Shinzō Abe
Q796;Irak;Iraq
Q14212;primer ministro;prime minister
Q30;Estados Unidos;United States
Q884;Corea del Sur;South Korea
Q142;Francia;France
Q30;Estados Unidos;United States
Q114;Kenia;Kenya
Q362;Segunda Guerra Mundial;World War II
Q794;Irán;Iran
Q30;Estados Unidos;United States
Q851;Arabia Saudí;Saudi Arabia
Q7269;monarquía;monarchy
Q43723;Benjamín Netanyahu;Benjamin Netanyahu
Q237;Ciudad del Vaticano;Vatican City
Q1400;Pensilvania;Pennsylvania
Q30;Estados Unidos;United States
Q1032;Níger;Niger
Q30;Estados Unidos;United States
Q398;Baréin;Bahrain
Q46;Europa;Europe
Q822;Líbano;Lebanon
Q1456;Carolina del Sur;South Carolina
Q15686806;senador;senator
Q36;Polonia;Poland
Q1141323;colegio electoral;electoral college
Q851;Arabia Saudí;Saudi Arabia
Q30;Estados Unidos;United States
Q18;América del Sur;South America
Q38;Italia;Italy
Q824;Oregón;Oregon
Q170156;confederación;confederation
Q30;Estados Unidos;United States
Q30;Estados Unidos;United States
Q419;Perú;Peru
Q17;Japón;Japan
Q26683;Organización para la Liberación de Palestina;Palestine Liberation Organization
Q142;Francia;France
Q96;México;Mexico
Q15;África;Africa
Q2495862;congreso;congress
Q15;África;Africa
Q380782;comandante en jefe;commander-in-chief
Q148;República Popular China;People's Republic of China
Q145;Reino Unido;United Kingdom
Q30;Estados Unidos;United States
Q145;Reino Unido;United Kingdom
Q458;Unión Europea;European Union
Q17;Japón;Japan
Q29552;Partido Demócrata;Democratic Party
Q38;Italia;Italy
Q83162;Congreso Nacional Africano;African National Congress
Q17;Japón;Japan
Q17;Japón;Japan
Q21;Inglaterra;England
Q189760;voto;voting
Q18;América del Sur;South America
Q42178;vicepresidente;vice president
Q1141323;colegio electoral;electoral college
Q155;Brasil;Brazil
Q56226;Kim Jong-un;Kim Jong-un
Q423;Corea del Norte;North Korea
Q183;Alemania;Germany
Q79;Egipto;Egypt
Q730;Surinam;Suriname
Q35323;árabes;Arabs
Q183;Alemania;Germany
Q199841;Yemen del Sur;South Yemen
Q114;Kenia;Kenya
Q79;Egipto;Egypt
Q419;Perú;Peru
Q928;Filipinas;Philippines
Q35749;parlamento;parliament
Q842;Omán;Oman
Q128831;Comisión Federal de Comunicaciones;Federal Communications Commission
Q30;Estados Unidos;United States
Q152095;bañera;bathtub
Q79;Egipto;Egypt
Q17;Japón;Japan
Q1218;Jerusalén;Jerusalem
Q258;Sudáfrica;South Africa
Q15686806;senador;senator
Q362;Segunda Guerra Mundial;World War II
Q7278;partido político;political party
Q15686806;senador;senator
Q1384;Nueva York;New York
Q258;Sudáfrica;South Africa
Q458;Unión Europea;European Union
Q52847;Comunidad Económica Europea;European Economic Community
Q2285706;jefe del Gobierno;head of government
Q12097;rey;king
Q48352;jefe de Estado;head of state
Q7269;monarquía;monarchy
Q15686806;senador;senator
Q1408;Nueva Jersey;New Jersey
Q1141323;colegio electoral;electoral college
Q17;Japón;Japan
Q15;África;Africa
Q86591;Día de la Independencia de los Estados Unidos;Independence Day
Q869;Tailandia;Thailand
Q14212;primer ministro;prime minister
Q145;Reino Unido;United Kingdom
Q7270;república;republic
Q155;Brasil;Brazil
Q8678;Río de Janeiro;Rio de Janeiro
Q18;América del Sur;South America
Q17;Japón;Japan
Q30;Estados Unidos;United States
Q27;Irlanda;Ireland
Q15;África;Africa
Q458;Unión Europea;European Union
Q822;Líbano;Lebanon
Q858;Siria;Syria
Q221;Macedonia del Norte;North Macedonia
Q183;Alemania;Germany
Q1269627;enmienda;amendment
Q98;océano Pacífico;Pacific Ocean
Q114;Kenia;Kenya
Q7350;Canal de Panamá;Panama Canal
Q1049;Sudán;Sudan
Q1009;Camerún;Cameroon
Q258;Sudáfrica;South Africa
Q114;Kenia;Kenya
Q35525;Casa Blanca;White House
Q148;República Popular China;People's Republic of China
Q646322;guerra franco-neerlandesa;Franco-Dutch War
Q148;República Popular China;People's Republic of China
Q79;Egipto;Egypt
Q12154;Tutankamón;Tutankhamun
Q17;Japón;Japan
Q220925;Vinca;Vinca
Q11772;Antigua Grecia;Ancient Greece
Q41;Grecia;Greece
Q79;Egipto;Egypt
Q7174;democracia;democracy
Q8740;Guerra de Vietnam;Vietnam War
Q8740;Guerra de Vietnam;Vietnam War
Q1048;Julio César;Julius Caesar
Q12557;Imperio mongol;Mongol Empire
Q11035;teléfono;telephone
Q362;Segunda Guerra Mundial;World War II
Q79;Egipto;Egypt
Q3404008;civilización incaica;Inca civilization
Q79;Egipto;Egypt
Q361;Primera Guerra Mundial;World War I
Q79;Egipto;Egypt
Q5684;Babilonia;Babylon
Q220;Roma;Rome
Q6271;segunda guerra púnica;Second Punic War
Q30;Estados Unidos;United States
Q361;Primera Guerra Mundial;World War I
Q46;Europa;Europe
Q21;Inglaterra;England
Q152218;guerra de los Nueve Años;Nine Years' War
Q362;Segunda Guerra Mundial;World War II
Q45914;Pueblos mayenses;Maya people
Q79;Egipto;Egypt
Q362;Segunda Guerra Mundial;World War II
Q8432;civilización;civilization
Q220;Roma;Rome
Q181264;civilización micénica;Mycenaean Greece
Q82708;Iglesia de Inglaterra;Church of England
Q842606;emperador romano;Roman emperor
Q220;Roma;Rome
Q30;Estados Unidos;United States
Q362;Segunda Guerra Mundial;World War II
Q17;Japón;Japan
Q1524;Atenas;Athens
Q1747689;Antigua Roma;Ancient Rome
Q128015;Guillotina;guillotine
Q30;Estados Unidos;United States
Q361;Primera Guerra Mundial;World War I
Q97;océano Atlántico;Atlantic Ocean
Q79;Egipto;Egypt
Q43514;teoría de la relatividad;theory of relativity
Q12557;Imperio mongol;Mongol Empire
Q362;Segunda Guerra Mundial;World War II
Q12857432;dinastía china;Chinese dynasty
Q178561;batalla;battle
Q796;Irak;Iraq
Q12557;Imperio mongol;Mongol Empire
Q217450;Tratado de París;Treaty of Paris (1783)
Q7320;Partido Nazi;Nazi Party
Q656043;sumerios;Sumerians
Q846570;estadounidenses;Americans
Q6987428;telégrafo;telegraph
Q37110;faraón;pharaoh
Q79;Egipto;Egypt
Q12560;Imperio otomano;Ottoman Empire
Q220;Roma;Rome
Q846570;estadounidenses;Americans
Q11768;Antiguo Egipto;Ancient Egypt
Q8192;sistema de escritura;writing system
Q159;Rusia;Russia
Q8663;guerra de Corea;Korean War
Q18097;Corea;Korea
Q17161;etruscos;Etruscans
Q362;Segunda Guerra Mundial;World War II
Q220;Roma;Rome
Q12171;menstruación;menstruation
Q198;guerra;war
Q19546;papa;pope
Q361;Primera Guerra Mundial;World War I
Q11764;Edad del Hierro;Iron Age
Q899;canal de Suez;Suez Canal
Q173034;Batalla de Midway;Battle of Midway
Q2277;Imperio romano;Roman Empire
Q362;Segunda Guerra Mundial;World War II
Q362;Segunda Guerra Mundial;World War II
Q21;Inglaterra;England
Q8409;Alejandro Magno;Alexander the Great
Q12544;Imperio bizantino;Byzantine Empire
Q361;Primera Guerra Mundial;World War I
Q23666;Gran Bretaña;Britain
Q1731;Dresde;Dresden
Q1524;Atenas;Athens
Q10288;Partenón;Parthenon
Q83224;batalla de Hastings;Battle of Hastings
Q79;Egipto;Egypt
Q96;México;Mexico
Q524;Vesubio;Mount Vesuvius
Q40169;Asiria;Assyria
Q5389;Juegos Olímpicos;Olympic Games
Q46;Europa;Europe
Q650051;bomba atómica;nuclear bomb
Q9683;dinastía Tang;Tang dynasty
Q96;México;Mexico
Q35160;Odisea;Odyssey
Q2608489;Imperio azteca;Aztec Empire
Q9174;religión;religion
Q815128;Asedio de Boston;Siege of Boston
Q643396;trasplante de corazón;heart transplant
Q946997;babilonio;Babylonian
Q7325;judíos;Jewish people
Q361;Primera Guerra Mundial;World War I
Q5389;Juegos Olímpicos;Olympic Games
Q11772;Antigua Grecia;Ancient Greece
Q11472;papel;paper
Q720;Gengis Kan;Genghis Khan
Q8663;guerra de Corea;Korean War
Q30;Estados Unidos;United States
Q361;Primera Guerra Mundial;World War I
Q362;Segunda Guerra Mundial;World War II
Q183;Alemania;Germany
Q17;Japón;Japan
Q17;Japón;Japan
Q362;Segunda Guerra Mundial;World War II
Q30;Estados Unidos;United States
Q21;Inglaterra;England
Q30;Estados Unidos;United States
Q41207;moneda;coin
Q362;Segunda Guerra Mundial;World War II
Q8409;Alejandro Magno;Alexander the Great
Q36;Polonia;Poland
Q8683;Guerra Fría;Cold War
Q545449;guerra de Irak;Iraq War
Q21;Inglaterra;England
Q3746183;Persia;Persis
Q389688;Imperio aqueménida;Achaemenid Empire
Q8740;Guerra de Vietnam;Vietnam War
Q30;Estados Unidos;United States
Q188751;César;Caesar
Q362;Segunda Guerra Mundial;World War II
Q34266;Imperio ruso;Russian Empire
Q10288;Partenón;Parthenon
Q6286;primera guerra púnica;First Punic War
Q362;Segunda Guerra Mundial;World War II
Q8740;Guerra de Vietnam;Vietnam War
Q8409;Alejandro Magno;Alexander the Great
Q142;Francia;France
Q842606;emperador romano;Roman emperor
Q83311;Imperio persa;Persian Empire
Q12857432;dinastía china;Chinese dynasty
Q79;Egipto;Egypt
Q79;Egipto;Egypt
Q2608489;Imperio azteca;Aztec Empire
Q361;Primera Guerra Mundial;World War I
Q121842;franceses;French
Q220;Roma;Rome
Q172572;Río Rubicón;Rubicon
Q1048;Julio César;Julius Caesar
Q2277;Imperio romano;Roman Empire
Q656043;sumerios;Sumerians
Q220;Roma;Rome
Q7944;terremoto;earthquake
Q12271;arquitectura;architecture
Q1097498;gobernante;ruler
Q7322;Cristóbal Colón;Christopher Columbus
Q361;Primera Guerra Mundial;World War I
Q30;Estados Unidos;United States
Q83311;Imperio persa;Persian Empire
Q2608489;Imperio azteca;Aztec Empire
Q362;Segunda Guerra Mundial;World War II
Q12501;Gran Muralla china;Great Wall of China
Q1523;Ramsés II;Ramesses II
Q350604;conflicto armado;armed conflict
Q6266;nación;nation
Q52418;ataque a Pearl Harbor;Attack on Pearl Harbor
Q11768;Antiguo Egipto;Ancient Egypt
Q8432;civilización;civilization
Q1747689;Antigua Roma;Ancient Rome
Q33143;guerra de los Siete Años;Seven Years' War
Q12557;Imperio mongol;Mongol Empire
Q30;Estados Unidos;United States
Q6343;Cartago;Carthage
Q17;Japón;Japan
Q97;océano Atlántico;Atlantic Ocean
Q30;Estados Unidos;United States
Q44356;zar;Tsar
Q145;Reino Unido;United Kingdom
Q362;Segunda Guerra Mundial;World War II
Q846570;estadounidenses;Americans
Q362;Segunda Guerra Mundial;World War II
Q12557;Imperio mongol;Mongol Empire
Q83186;Romeo y Julieta;Romeo and Juliet
Q913;Sócrates;Socrates
Q362;Segunda Guerra Mundial;World War II
Q220;Roma;Rome
Q169705;dinastía Xia;Xia dynasty
Q30;Estados Unidos;United States
Q30;Estados Unidos;United States
Q44200;Billy el Niño;Billy the Kid
Q33745;Guerra del Peloponeso;Peloponnesian War
Q23666;Gran Bretaña;Britain
Q2336369;Parque Jurásico;Jurassic Park
Q14916129;Ian Malcolm;Ian Malcolm
Q2252262;rapero;rapper
Q5372;baloncesto;basketball
Q840516;Crónicas vampíricas;The Vampire Chronicles
Q11679;Los juegos del hambre;The Hunger Games
Q44523;Crepúsculo;Twilight
Q170583;Orgullo y prejuicio;Pride and Prejudice
Q81925268;Balada de pájaros cantores y serpientes;The Ballad of Songbirds and Snakes
Q15228;El Señor de los Anillos;The Lord of the Rings
Q44440;puente Golden Gate;Golden Gate Bridge
Q515;ciudad;city
Q515;ciudad;city
Q390306;Campana de la Libertad;Liberty Bell
Q90;París;Paris
Q5859;Chichén Itzá;Chichen Itza
Q213559;Monumento a Lincoln;Lincoln Memorial
Q62378;Torre de Londres;Tower of London
Q515;ciudad;city
Q1490;Tokio;Tokyo
Q178114;Monumento a Washington;Washington Monument
Q134883;Torre CN;CN Tower
Q38;Italia;Italy
Q142;Francia;France
Q55;Países Bajos;Netherlands
Q31;Bélgica;Belgium
Q1842;Luxemburgo;Luxembourg
Q713750;Alemania Occidental;West Germany
Q8007;Franklin D. Roosevelt;Franklin Delano Roosevelt
Q796;Irak;Iraq
Q1408;Nueva Jersey;New Jersey
Q17443556;Cámara de Representantes;House of Representatives
Q822;Líbano;Lebanon
Q3769;Guayana Francesa;French Guiana
Q183;Alemania;Germany
Q1141323;colegio electoral;electoral college
Q389688;Imperio aqueménida;Achaemenid Empire
Q212428;Golfo de Tonkín;Gulf of Tonkin
Q17;Japón;Japan
Q355425;César Chávez;Cesar Chavez
Q14665;Guerra del Emú;Emu War
Q48314;Batalla de Waterloo;Battle of Waterloo
Q1413;Nerón;Nero
Q7889;videojuego;video game
Q7889;videojuego;video game
Q721822;Pokémon Rubí y Zafiro;Pokémon Ruby and Sapphire
Q884;Corea del Sur;South Korea
Q7547;Fobos;Phobos
Q111;Marte;Mars
Q270159;8 bits;8-bit computing
Q1192794;Missile Command;Missile Command
Q16743064;Call of Duty: Advanced Warfare;Call of Duty: Advanced Warfare
Q7889;videojuego;video game
Q507001;Princesa Peach;Princess Peach
Q17;Japón;Japan
Q7889;videojuego;video game
Q7889;videojuego;video game
Q30;Estados Unidos;United States
Q7889;videojuego;video game
Q2778220;Super Smash Bros.;Super Smash Bros.
Q2492923;Geralt de Rivia;Geralt of Rivia
Q507001;Princesa Peach;Princess Peach
Q173626;Pac-Man;Pac-Man
Q3274161;Crono;Crono
Q173626;Pac-Man;Pac-Man
Q37922;Premio Nobel de Literatura;Nobel Prize in Literature
Q1765450;Brujerías;Wyrd Sisters
Q253295;Mundodisco;Discworld
Q253295;Mundodisco;Discworld
Q21;Inglaterra;England
Q22;Escocia;Scotland
Q22;Escocia;Scotland
Q38;Italia;Italy
Q1211934;hispanos;Hispanics
Q79;Egipto;Egypt
Q220;Roma;Rome
Q79;Egipto;Egypt
Q79;Egipto;Egypt
Q79;Egipto;Egypt
Q79;Egipto;Egypt
Q79;Egipto;Egypt
Q37110;faraón;pharaoh
Q79;Egipto;Egypt
Q79;Egipto;Egypt
Q46;Europa;Europe
Q30;Estados Unidos;United States
Q145;Reino Unido;United Kingdom
Q145;Reino Unido;United Kingdom
Q8409;Alejandro Magno;Alexander the Great
Q44523;Crepúsculo;Twilight
Q41254;premios Grammy;Grammy Awards
Q45875;Canción de hielo y fuego;A Song of Ice and Fire
Q19020;Premios Óscar;Academy Awards
Q2875;Lo que el viento se llevó;Gone with the Wind
Q37175;Johnny Depp;Johnny Depp
Q483412;Las Crónicas de Narnia;The Chronicles of Narnia
Q190214;El Señor de los Anillos;The Lord of the Rings trilogy
Q241163;Mortal Kombat;Mortal Kombat
Q213326;Los Increíbles;The Incredibles
Q79037;Spider-Man;Spider-Man
Q6159535;Vanessa Kirby;Vanessa Kirby
Q24815;Ciudadano Kane;Citizen Kane
Q259913;Spike Jonze;Spike Jonze
Q65;Los Ángeles;Los Angeles
Q79037;Spider-Man;Spider-Man
Q47703;El padrino;The Godfather
Q642878;Universo cinematográfico de Marvel;Marvel Cinematic Universe
Q44523;Crepúsculo;Twilight
Q216930;Harry Potter;Harry Potter
Q194318;Piratas del Caribe;Pirates of the Caribbean
Q194318;Piratas del Caribe;Pirates of the Caribbean
Q74331;El hobbit;The Hobbit trilogy
Q11424;película;film
Q30;Estados Unidos;United States
Q103360;Óscar al mejor director;Academy Award for Best Director
Q19798711;Into the Badlands;Into the Badlands
Q11424;película;film
Q19020;Premios Óscar;Academy Awards
Q106428;Apolo 13;Apollo 13
Q495980;Bong Joon-ho;Bong Joon-ho
Q27044293;El rey león;The Lion King
Q196665;8 Mile;8 Mile
Q171453;Transformers;Transformers
Q62766;Jay-Z;Jay-Z
Q41254;premios Grammy;Grammy Awards
Q40715;Jennifer Lopez;Jennifer Lopez
Q41254;premios Grammy;Grammy Awards
Q41254;premios Grammy;Grammy Awards
Q41254;premios Grammy;Grammy Awards
Q884;Corea del Sur;South Korea
Q41254;premios Grammy;Grammy Awards
Q41254;premios Grammy;Grammy Awards
Q41254;premios Grammy;Grammy Awards
Q41254;premios Grammy;Grammy Awards
Q41254;premios Grammy;Grammy Awards
Q201924;El aviador;The Aviator
Q54274;Piratas del Caribe: en el fin del mundo;Pirates of the Caribbean: At World's End
Q41254;premios Grammy;Grammy Awards
Q1631443;Ridin’ Dirty;Ridin' Dirty
Q597783;U Can't Touch This;U Can't Touch This
Q41254;premios Grammy;Grammy Awards
Q904528;premio Grammy al álbum del año;Grammy Award for Album of the Year
Q41254;premios Grammy;Grammy Awards
Q30;Estados Unidos;United States
Q482994;álbum;album
Q41254;premios Grammy;Grammy Awards
Q30;Estados Unidos;United States
Q62766;Jay-Z;Jay-Z
Q261;Linkin Park;Linkin Park
Q18756;Liga de Campeones de la UEFA;UEFA Champions League
Q265538;Serie Mundial;World Series
Q636830;medalla olímpica;Olympic medal
Q636830;medalla olímpica;Olympic medal
Q65;Los Ángeles;Los Angeles
Q467;mujer;woman
Q11573099;realeza;royalty
Q5389;Juegos Olímpicos;Olympic Games
Q634857;Premio Cy Young;Cy Young Award
Q511643;Argentine;Argentine
Q265538;Serie Mundial;World Series
Q5369;béisbol;baseball
Q1163715;Grandes Ligas de Béisbol;Major League Baseball
Q265538;Serie Mundial;World Series
Q1968;Fórmula 1;Formula One
Q362264;Cy Young;Cy Young
Q1035067;Trofeo Heisman;Heisman Trophy
Q334;Singapur;Singapore
Q3178415;Juegos Olímpicos de la Juventud de Verano;Summer Youth Olympic Games
Q201864;Tampa Bay Lightning;Tampa Bay Lightning
Q1163715;Grandes Ligas de Béisbol;Major League Baseball
Q44523;Crepúsculo;Twilight
Q557867;Cincuenta sombras de Grey;Fifty Shades of Grey
Q44523;Crepúsculo;Twilight
Q15228;El Señor de los Anillos;The Lord of the Rings
Q11679;Los juegos del hambre;The Hunger Games
Q1845;Biblia;Bible
Q937827;Dalila;Delilah
Q214648;Sansón;Samson
